time_submit_value,time_duration_h,time_limit,required_cpus
42761,6,360,256
42761,0.016666666720994,10,128
42761,0,10,128
42761,0.033333333267365,10,128
42761,0.033333333441988,10,128
42761,0.016666666546371,10,128
42761,0.016666666720994,10,128
42761,0.016666666720994,10,128
42761,0.016666666546371,10,128
42761,0.016666666720994,10,128
42761,0,10,128
42761,0,10,128
42761,0.016666666546371,10,128
42761,0,10,128
42761,0,10,128
42761,0,10,128
42761,0.016666666720994,10,128
42761,0.016666666720994,10,128
42761,0,10,128
42761,0.016666666720994,10,128
42761,0,10,128
42761,0.016666666546371,10,128
42761,0,10,128
42761,0,10,128
42761,0,10,128
42761,0,10,128
42761,0.016666666720994,10,128
42761,0.033333333267365,10,128
42761,0.016666666720994,10,128
42761,0,10,128
42761,0.016666666720994,10,128
42761,0.016666666720994,10,256
42761,12,720,256
42761,0.066666666709352,120,32
42761,0.049999999988359,120,32
42761,0.016666666720994,120,32
42761,0.016666666720994,120,32
42761,0.066666666709352,120,32
42761,0.049999999988359,120,32
42761,0.033333333441988,120,32
42761,0.016666666720994,15,128
42761,0.016666666720994,15,128
42761,0.016666666546371,15,128
42761,0.033333333441988,6,256
42761,0.033333333441988,3,512
42761,0,3,512
42761,0,3,256
42761,0.016666666720994,3,256
42761,0.016666666720994,3,512
42761,0,3,512
42761,0,3,256
42761,0.016666666546371,3,512
42761,0,3,512
42761,0.016666666546371,3,256
42761,5.51666666666279,720,256
42761,5.48333333339542,720,256
42761,5.44999999995343,720,256
42761,5.44999999995343,720,256
42761,5.46666666667443,720,256
42761,5.46666666667443,720,256
42761,5.60000000009313,720,256
42761,5.43333333323244,720,256
42761,5.58333333337214,720,256
42761,5.58333333337214,720,256
42761,24,1440,1024
42762,19.6833333334071,1440,512
42762,0,120,32
42762,0,120,32
42762,1.2666666667792,120,32
42762,0.016666666720994,120,32
42762,1.99999999988358,120,32
42762,0.016666666546371,1,128
42762,0.016666666720994,10,32
42762,0,10,32
42762,0,10,32
42762,0,3,128
42762,0.016666666720994,3,128
42762,0.016666666546371,3,128
42762,0.666666666569654,120,32
42762,0.049999999988359,3,128
42762,0.600000000034925,120,32
42762,0.016666666720994,10,32
42762,0.016666666720994,10,32
42762,0.016666666720994,10,32
42762,0.016666666720994,10,32
42762,0.016666666546371,10,64
42762,0.016666666720994,10,32
42762,0,10,32
42762,0.016666666720994,3,512
42762,0.016666666720994,3,256
42762,0,3,128
42762,0.483333333337214,120,32
42762,0,3,512
42762,0.016666666720994,3,256
42762,0.033333333267365,3,128
42762,2.00000000005821,120,32
42762,0.016666666720994,3,512
42762,0.016666666546371,3,256
42762,0,3,128
42762,0.149999999965075,120,32
42762,0,3,512
42762,0,3,256
42762,0.016666666720994,3,128
42762,1.24999999988358,120,32
42762,0,10,32
42763,0.016666666720994,10,32
42763,0.016666666720994,10,32
42763,0,10,128
42763,0.016666666720994,10,256
42763,0.016666666546371,5,512
42763,0.033333333267365,10,128
42763,0,10,128
42763,0,10,256
42763,0,5,512
42763,0.016666666720994,10,128
42763,0.016666666720994,10,256
42763,0.016666666720994,5,512
42763,0,60,32
42763,0,10,32
42763,0.033333333267365,10,32
42763,0.166666666686069,10,32
42763,0.149999999965075,10,32
42763,0.083333333430346,10,32
42763,0,15,32
42763,0.099999999976717,15,32
42763,0.066666666709352,15,32
42763,0.016666666720994,15,64
42763,0.066666666709352,15,64
42763,0.033333333267365,15,64
42763,0.033333333267365,15,128
42763,0,15,128
42763,0.016666666546371,15,128
42763,0.016666666546371,10,256
42763,0.016666666720994,10,256
42763,0.033333333441988,10,256
42763,0.016666666546371,5,512
42763,0,5,512
42763,0,5,512
42763,11.6333333333605,1440,512
42763,24,1440,1024
42763,0.033333333267365,15,32
42763,0.083333333430346,15,32
42763,0.049999999988359,15,64
42763,0.083333333430346,15,64
42763,0.049999999988359,15,64
42763,0.049999999988359,15,64
42763,0.016666666720994,10,64
42763,0.066666666709352,10,64
42763,0.016666666720994,0,1024
42763,0,0,1024
42763,0.016666666546371,0,1024
42763,13.2666666666046,1440,512
42763,12,720,256
42763,0.016666666720994,10,128
42764,1.06666666665114,120,32
42764,0.249999999941792,15,32
42764,0,5,512
42764,0,120,32
42764,0,120,32
42764,0.116666666697711,120,32
42764,0,10,128
42764,23.983333333279,1440,512
42764,12,720,256
42764,0.149999999965075,1440,1024
42764,1.45000000001164,1440,1024
42764,0.099999999976717,120,32
42764,12,720,256
42764,2.6166666666395,1440,1024
42764,0.016666666720994,1,1024
42764,0.016666666720994,1,1024
42764,0,1,1024
42764,24,1440,1024
42764,0.066666666709352,120,32
42764,0.066666666709352,120,32
42765,0,5,128
42765,0,5,128
42765,13.0666666666511,1440,512
42765,12,720,256
42765,7.78333333320916,720,256
42765,0.016666666720994,15,32
42765,0,15,32
42765,0,15,32
42765,0.166666666686069,10,32
42765,0.166666666686069,10,32
42765,0.116666666523088,10,32
42765,0.116666666523088,10,32
42765,0.016666666720994,10,32
42765,0,10,32
42765,0.116666666697711,10,32
42765,0,10,32
42765,0.166666666686069,10,32
42765,0.066666666709352,10,32
42765,0.166666666686069,10,32
42765,0.166666666686069,10,32
42765,0.133333333244082,10,32
42765,0.166666666686069,10,32
42765,0.150000000139698,10,32
42765,0.166666666686069,10,32
42765,0,10,128
42765,0,10,128
42765,0,10,128
42765,0.166666666686069,10,128
42765,0.166666666686069,10,32
42765,0.016666666720994,10,32
42765,0.133333333244082,10,32
42765,0.033333333267365,10,32
42765,0.166666666511446,10,32
42765,0.116666666697711,10,32
42765,0,10,128
42765,0.033333333441988,10,256
42765,0.016666666546371,5,512
42765,0.166666666686069,10,32
42765,0.133333333418705,10,32
42765,0,10,128
42765,0.016666666720994,10,256
42765,0,5,512
42765,0.016666666720994,5,512
42765,0,5,512
42765,0.166666666686069,10,32
42765,0.166666666686069,10,32
42765,0.016666666720994,10,128
42765,0,10,256
42765,0.166666666511446,10,32
42765,0.166666666511446,10,32
42765,0,10,128
42765,0.016666666546371,10,256
42765,0.250000000116415,20,32
42765,0.249999999941792,20,32
42765,0.333333333372138,20,32
42765,0.333333333372138,20,32
42765,0.016666666546371,1,512
42765,0.016666666546371,1,256
42765,0,1,128
42765,0.016666666720994,1,512
42765,0.016666666720994,1,256
42765,0.033333333267365,1,128
42765,0.600000000034925,120,32
42765,2.00000000005821,120,32
42765,0.666666666744277,40,32
42765,0.666666666744277,40,32
42765,0.099999999976717,40,32
42765,0.099999999976717,40,32
42765,0.866666666523088,90,32
42765,0.849999999976717,90,32
42765,0.666666666744277,90,32
42765,0.683333333465271,90,32
42765,0.016666666720994,10,128
42765,0,5,32
42765,24,1440,512
42765,0,5,32
42765,0,5,32
42765,0.016666666720994,5,32
42765,0.016666666720994,5,32
42765,0.016666666546371,5,32
42765,24,1440,1024
42765,0,5,32
42765,0,5,32
42765,0,5,32
42765,0.016666666720994,5,32
42765,0.016666666720994,5,32
42765,0,5,32
42765,0.016666666546371,5,32
42765,0,5,32
42765,0,5,32
42765,0.016666666720994,5,32
42765,0.049999999988359,5,32
42765,0.083333333255723,5,32
42765,0.049999999988359,5,32
42765,0,5,32
42765,0,5,32
42765,0.016666666720994,10,256
42765,0,10,128
42765,0,10,128
42765,0,10,128
42765,0,10,128
42765,0.016666666720994,10,128
42765,0,10,128
42765,0.016666666720994,10,128
42765,0.016666666720994,10,128
42765,0.016666666546371,10,128
42765,0,10,128
42765,12,720,256
42765,0,10,128
42765,0.016666666546371,10,128
42765,0.016666666546371,15,32
42765,0.016666666546371,15,32
42765,0,15,32
42765,0.016666666720994,15,64
42765,0.016666666720994,15,32
42765,0.016666666720994,15,32
42765,0,15,32
42766,0.016666666720994,5,32
42766,0.016666666720994,5,32
42766,0.049999999988359,5,32
42766,0.083333333255723,5,32
42766,0.016666666546371,5,32
42766,0,5,32
42766,0.016666666546371,5,32
42766,0.033333333267365,5,32
42766,0.066666666709352,5,32
42766,0.083333333430346,5,32
42766,0.016666666546371,15,32
42766,0.016666666546371,15,32
42766,0,15,32
42766,0,15,32
42766,0.016666666546371,15,32
42766,0,15,32
42766,0.016666666720994,15,32
42766,0.016666666720994,15,32
42766,0,15,32
42766,0,15,32
42766,0,15,32
42766,0,15,32
42766,0.016666666720994,15,32
42766,0.016666666720994,15,32
42766,0.033333333267365,15,64
42766,0.016666666546371,15,32
42766,0.016666666720994,15,32
42766,0.016666666720994,15,32
42766,0.016666666720994,15,64
42766,0.033333333267365,15,32
42766,0.033333333267365,15,32
42766,0.033333333267365,15,32
42766,0.016666666720994,15,64
42766,0.083333333430346,15,32
42766,0.066666666709352,15,32
42766,0.066666666534729,15,32
42766,0.083333333255723,15,64
42766,0.016666666720994,120,32
42766,0.016666666720994,120,32
42766,0.016666666546371,120,32
42766,0.033333333441988,120,32
42766,2.00000000005821,120,32
42766,0,15,64
42766,0.016666666720994,5,64
42766,0.016666666720994,5,128
42766,0.016666666720994,5,256
42766,0.016666666546371,5,512
42766,0.033333333441988,5,64
42766,0.016666666720994,5,128
42766,0,5,256
42766,0.016666666720994,5,512
42766,0.016666666720994,5,64
42766,0.033333333267365,5,128
42766,0.033333333267365,5,256
42766,0.033333333441988,5,512
42766,0.066666666709352,5,64
42766,0.049999999988359,5,128
42766,0.066666666709352,5,256
42766,0.049999999988359,5,512
42766,0,5,32
42766,0.016666666720994,5,32
42766,0.049999999988359,5,32
42766,0.066666666709352,5,32
42766,0.083333333430346,5,32
42766,0.250000000116415,15,32
42766,0.250000000116415,15,32
42766,0.250000000116415,15,32
42766,0.249999999941792,15,64
42766,0.083333333430346,5,64
42766,0.083333333430346,5,128
42766,0.083333333430346,5,256
42766,0.083333333255723,5,512
42766,0.016666666720994,5,128
42766,0.016666666720994,5,128
42766,0.016666666720994,5,256
42766,0,5,256
42766,0.066666666534729,5,256
42766,0.066666666709352,5,256
42766,0.083333333255723,5,128
42766,0.083333333255723,5,128
42766,0.150000000139698,120,32
42766,0.149999999965075,120,32
42766,0.049999999988359,120,32
42766,0.099999999976717,120,32
42766,0.049999999988359,120,32
42766,0.166666666686069,120,32
42766,1.41666666674428,720,256
42766,0.049999999988359,120,32
42766,0.049999999988359,120,32
42766,0.033333333267365,120,32
42766,0.016666666720994,5,128
42766,0.049999999988359,120,32
42766,0.083333333255723,5,128
42766,0.033333333267365,5,128
42766,0.083333333430346,5,128
42766,0.049999999988359,120,32
42766,0.066666666709352,120,32
42766,0.049999999988359,120,32
42766,0.183333333407063,120,32
42766,0.049999999988359,120,32
42766,0.066666666534729,120,32
42766,0,5,128
42766,0,5,256
42766,0.049999999988359,5,512
42766,0,5,128
42766,0,5,256
42766,0.016666666546371,5,512
42766,0,5,128
42766,0,5,256
42766,0,5,512
42766,0,5,128
42766,0,5,256
42766,0,5,512
42766,0.099999999976717,120,32
42766,24,1440,512
42766,0.083333333430346,720,256
42766,0.066666666534729,120,32
42766,0,120,32
42766,0,120,32
42766,0.016666666720994,120,32
42766,0,120,32
42766,0,120,32
42766,0.016666666720994,120,32
42766,0.516666666604579,120,32
42766,0.166666666686069,120,32
42766,0.066666666709352,120,32
42766,0.083333333430346,120,32
42766,0.266666666662786,120,32
42766,6.34999999991851,720,256
42766,0.050000000162982,120,32
42766,0.633333333302289,120,32
42766,0.016666666546371,15,32
42766,0.016666666720994,15,32
42766,0.016666666720994,15,32
42766,0.016666666720994,15,64
42766,0.049999999988359,15,32
42766,0.049999999988359,15,32
42766,0.099999999976717,15,32
42766,0.016666666720994,15,64
42766,0.099999999976717,15,32
42766,0.066666666709352,15,32
42766,0.199999999953434,15,32
42766,0.049999999988359,15,64
42766,0.18333333323244,15,32
42766,0.116666666697711,15,32
42766,0.099999999976717,15,32
42766,0.099999999976717,15,64
42766,0.550000000046566,120,32
42766,0.033333333441988,5,64
42766,0.016666666546371,5,128
42766,0.033333333267365,5,256
42766,0.033333333267365,5,512
42766,0.033333333441988,5,64
42766,0.033333333441988,5,128
42766,0.016666666720994,5,256
42766,0.016666666720994,5,512
42766,0.033333333267365,5,64
42766,0.033333333267365,5,128
42766,0.033333333267365,5,256
42766,0.049999999988359,5,512
42766,0.083333333255723,5,64
42766,0.083333333430346,5,128
42766,0.083333333255723,5,256
42766,0.066666666534729,5,512
42766,0.249999999941792,15,32
42766,0.18333333323244,15,32
42766,0.083333333430346,15,32
42766,0.066666666709352,15,64
42766,0.033333333267365,5,64
42766,0.033333333441988,5,128
42766,0.033333333441988,5,256
42766,0.033333333441988,5,512
42766,0.250000000116415,15,32
42766,0.250000000116415,15,32
42766,0.250000000116415,15,32
42766,0.250000000116415,15,64
42766,0.083333333255723,5,64
42766,0.083333333430346,5,128
42766,0.083333333255723,5,256
42766,0.083333333255723,5,512
42767,8.45000000012806,1440,1024
42767,0.250000000116415,15,32
42767,0.166666666686069,15,32
42767,0.166666666686069,15,32
42767,0.233333333220799,15,32
42767,0.133333333244082,15,64
42767,0.250000000116415,15,32
42767,0.250000000116415,15,32
42767,0.250000000116415,15,32
42767,0.249999999941792,15,64
42767,0.083333333430346,5,64
42767,0.083333333430346,5,128
42767,0.083333333430346,5,256
42767,0.083333333255723,5,64
42767,0.083333333255723,5,128
42767,0.083333333255723,5,256
42767,0.216666666674428,15,32
42767,0.116666666697711,15,32
42767,0.033333333267365,15,32
42767,0.033333333441988,15,64
42767,0.033333333267365,5,64
42767,0.016666666546371,5,128
42767,0.033333333267365,5,256
42767,0.083333333255723,5,32
42767,0.083333333255723,5,64
42767,0.033333333267365,15,32
42767,0.033333333267365,15,32
42767,0.016666666720994,15,32
42767,0.033333333267365,15,64
42767,0.116666666697711,15,32
42767,0.066666666709352,15,32
42767,0.033333333441988,15,32
42767,0.033333333267365,15,64
42767,0.216666666499805,15,32
42767,0.133333333244082,15,32
42767,0.083333333430346,15,32
42767,0.066666666709352,15,64
42767,0.249999999941792,15,32
42767,0.216666666674428,15,32
42767,0.166666666686069,15,32
42767,0.133333333418705,15,64
42767,0.016666666720994,15,128
42767,0,15,128
42767,0.016666666720994,15,128
42767,0.016666666720994,15,128
42767,0,15,128
42767,0,15,64
42767,0.016666666546371,10,256
42767,0,1440,1024
42767,24,1440,1024
42767,12,720,256
42767,0.016666666720994,5,128
42767,0,5,128
42767,0,5,128
42767,0.033333333267365,5,256
42767,0.016666666720994,5,512
42767,0.066666666709352,5,128
42767,0.049999999988359,5,256
42767,0.016666666546371,5,512
42767,0.016666666720994,5,128
42767,0,5,256
42767,0,5,512
42767,0.066666666534729,5,128
42767,0.033333333441988,5,256
42767,0.016666666720994,5,512
42767,0.250000000116415,15,32
42767,0.250000000116415,15,32
42767,0.250000000116415,15,32
42767,0.233333333395421,15,64
42767,0.249999999941792,15,32
42767,0.249999999941792,15,32
42767,0.249999999941792,15,32
42767,0.249999999941792,15,64
42767,0.249999999941792,15,32
42767,0.250000000116415,15,32
42767,0.249999999941792,15,32
42767,0.250000000116415,15,64
42767,0.249999999941792,15,32
42767,0.249999999941792,15,32
42767,0.249999999941792,15,32
42767,0.249999999941792,15,64
42767,0,15,32
42767,0.249999999941792,15,32
42767,0.249999999941792,15,32
42767,0.416666666627862,120,32
42767,0.250000000116415,15,32
42767,0.033333333441988,15,32
42767,0.033333333267365,5,512
42767,0.049999999988359,5,512
42767,0.033333333441988,5,512
42767,0.049999999988359,5,512
42767,0.033333333267365,5,512
42767,0.016666666720994,5,512
42767,0.033333333267365,5,512
42767,0.033333333267365,5,512
42767,0.716666666732635,120,32
42767,0,5,512
42767,0.016666666546371,5,512
42767,0,5,512
42767,0.016666666720994,5,512
42767,0.016666666720994,5,512
42767,0.016666666546371,5,512
42767,0.016666666720994,5,512
42767,0.016666666720994,5,512
42767,24,1440,512
42767,0.049999999988359,10,64
42767,0.016666666720994,10,128
42767,0.033333333267365,10,256
42767,0.033333333441988,5,512
42767,0.016666666720994,5,256
42767,0.083333333255723,5,128
42767,0,5,256
42767,0.166666666686069,10,64
42767,0.250000000116415,15,32
42767,0.333333333372138,20,32
42767,0.266666666662786,25,32
42767,0.249999999941792,30,32
42768,0,5,128
42768,0.016666666720994,5,256
42768,0.016666666720994,5,512
42768,0.016666666546371,5,128
42768,0.016666666546371,5,256
42768,0.016666666720994,5,512
42768,0.116666666697711,120,32
42768,0.766666666720994,120,32
42768,0,5,128
42768,0,5,128
42768,0.650000000023283,120,32
42768,0.016666666720994,5,256
42768,24,1440,1024
42768,0.766666666720994,120,32
42768,0.016666666546371,120,32
42768,0.016666666720994,120,32
42768,0.083333333430346,5,32
42768,0.016666666720994,15,32
42768,0,10,128
42768,0.016666666720994,10,256
42768,0.016666666720994,5,512
42768,0.016666666720994,10,128
42768,0,10,256
42768,0,5,512
42768,0,15,32
42768,0,10,128
42768,0.016666666546371,10,256
42768,0,5,512
42768,0,10,128
42768,0,10,256
42768,0,5,512
42768,0.016666666720994,15,32
42768,0.016666666546371,15,32
42768,0,15,32
42768,0,10,128
42768,0,10,256
42768,0,5,512
42768,0.016666666720994,10,128
42768,0.016666666720994,10,256
42768,0.016666666720994,5,512
42768,0.016666666546371,15,32
42768,0,10,128
42768,0.016666666720994,10,256
42768,0,5,512
42768,0.016666666720994,10,128
42768,0,10,256
42768,0.016666666546371,5,512
42768,0.016666666720994,10,256
42768,0,10,256
42768,0,10,256
42768,11.6333333331859,1440,512
42768,1.64999999996508,720,256
42769,0.016666666720994,15,128
42769,0,15,128
42769,0,15,128
42769,0,15,128
42769,0.016666666720994,15,128
42769,0,15,128
42769,0,15,32
42769,0.249999999941792,15,32
42769,0.249999999941792,15,32
42769,0,15,32
42769,0,15,32
42769,12,720,256
42769,0,15,32
42769,0,15,32
42769,0.083333333255723,5,32
42769,0.083333333255723,5,32
42769,0.083333333430346,5,32
42769,0.083333333255723,5,32
42769,14.1833333332906,1440,512
42769,0,15,32
42769,0,15,32
42769,0,15,32
42769,0,15,32
42769,0,15,32
42769,0.016666666546371,15,32
42769,0.016666666720994,15,32
42769,0,15,32
42769,0.016666666720994,15,32
42769,0,15,32
42769,0,15,32
42769,0.249999999941792,15,32
42769,0.016666666720994,15,32
42769,0.266666666662786,15,32
42769,0.116666666697711,15,32
42769,0.249999999941792,15,128
42769,24,1440,1024
42769,0.049999999988359,15,128
42769,0.049999999988359,15,128
42769,0.016666666720994,5,256
42769,0,10,128
42769,0.033333333267365,15,64
42769,0.016666666720994,20,32
42769,0.033333333267365,25,32
42769,0.033333333441988,25,32
42769,0.066666666709352,25,32
42769,0.149999999965075,30,32
42769,0.283333333209157,30,32
42769,0.049999999988359,15,128
42769,0.016666666720994,5,256
42769,0.016666666720994,5,512
42769,0.033333333267365,5,128
42769,0,15,128
42769,0.016666666720994,5,256
42769,0,5,128
42769,0.016666666720994,5,512
42769,0,15,128
42769,0.049999999988359,15,128
42769,0.016666666720994,15,128
42770,24,1440,512
42770,7.53333333344199,720,256
42770,24,1440,1024
42770,24,1440,512
42770,0.066666666534729,5,128
42770,0.033333333267365,5,256
42770,0.049999999988359,5,512
42770,0,5,512
42770,0.016666666720994,5,256
42770,0,5,128
42770,0.016666666720994,2,128
42770,0.033333333267365,15,64
42770,0.049999999988359,15,64
42770,0.049999999988359,15,64
42770,0.033333333441988,15,64
42770,0.033333333441988,15,64
42770,0.033333333267365,15,64
42770,0,15,32
42770,0.016666666720994,15,32
42770,0.016666666546371,15,32
42771,21.1666666666861,1440,512
42771,0.016666666546371,15,128
42771,0.016666666720994,15,128
42771,0,15,128
42771,0,15,128
42771,1.26666666660458,1440,1024
42771,0,15,32
42771,0.033333333267365,15,32
42771,0.049999999988359,15,32
42771,0.016666666720994,15,32
42771,0.016666666720994,10,32
42771,0,15,32
42771,0.016666666720994,10,32
42771,0,15,128
42771,0.249999999941792,15,128
42771,0.033333333267365,10,256
42771,0.166666666686069,10,128
42771,0.033333333267365,10,256
42771,0.083333333430346,15,128
42771,0.016666666720994,15,128
42771,0.016666666546371,5,512
42771,0.116666666523088,10,256
42771,0.183333333407063,15,128
42771,0.016666666720994,15,128
42771,0.016666666720994,5,512
42771,0,5,512
42771,0.049999999988359,10,256
42771,0.049999999988359,15,128
42771,0.016666666720994,15,128
42771,0.066666666709352,15,128
42771,0.166666666686069,15,128
42771,0.10000000015134,10,256
42771,0,10,256
42771,0,10,256
42771,0,5,512
42771,0.016666666720994,5,512
42771,0.049999999988359,5,512
42771,0,15,128
42771,0,15,128
42771,0,15,128
42771,0,15,128
42771,0,15,128
42771,0,15,128
42771,0,15,128
42771,0.016666666720994,15,128
42771,0.033333333267365,15,128
42771,0.016666666720994,10,256
42771,0,10,256
42771,0,10,256
42771,0,5,512
42771,0,5,512
42771,0.049999999988359,5,512
42771,0,15,128
42772,0.016666666720994,15,32
42772,0,15,128
42772,0.016666666546371,15,32
42772,0.016666666720994,15,32
42772,0.016666666546371,15,32
42772,0.016666666546371,15,32
42772,0.016666666720994,15,32
42772,0.016666666720994,15,32
42772,0.016666666720994,15,128
42772,0,15,128
42772,0,15,128
42772,0.033333333267365,15,128
42772,0.033333333267365,10,256
42772,0,10,256
42772,0,10,256
42772,0.083333333430346,5,512
42772,0.083333333255723,5,512
42772,0.083333333430346,5,512
42772,0.016666666720994,5,128
42772,0.083333333255723,5,128
42772,0.083333333255723,5,32
42772,0.250000000116415,15,32
42772,0.083333333255723,5,32
42772,0.083333333430346,5,32
42772,0.250000000116415,15,32
42772,0,15,32
42772,0.016666666720994,15,128
42772,0,15,32
42772,24,1440,512
42772,12,720,256
42772,0.016666666720994,15,32
42772,0,15,32
42772,0,15,32
42772,0.016666666720994,15,32
42772,0,15,32
42772,0.016666666720994,15,32
42772,0.016666666720994,15,32
42772,0.033333333441988,15,32
42772,0.016666666546371,15,32
42772,0.016666666720994,15,128
42772,0.016666666720994,15,128
42772,0,15,128
42772,0.016666666720994,15,32
42772,0,15,128
42772,0.016666666720994,15,32
42772,0,15,128
42772,0.016666666720994,15,32
42772,0,15,128
42772,0.016666666546371,15,32
42772,0.016666666720994,15,128
42772,0.016666666546371,15,32
42772,0,15,128
42772,0.016666666720994,15,32
42772,0.016666666546371,15,128
42772,0,15,32
42772,0.016666666720994,15,64
42772,0.016666666720994,15,64
42772,0,15,32
42772,0,15,32
42772,0.016666666720994,15,32
42772,0.016666666720994,15,32
42772,0,15,32
42772,0,15,64
42772,0,15,32
42772,0,15,64
42772,0.016666666546371,15,32
42772,0,15,128
42772,0.016666666720994,15,32
42772,0,15,32
42772,0.049999999988359,15,32
42772,0.016666666720994,15,32
42772,0.016666666546371,15,32
42772,0.016666666720994,15,128
42772,0,15,128
42772,0.016666666720994,15,128
42772,0,15,128
42772,0,15,128
42772,0.016666666720994,5,512
42772,0,5,512
42772,0,5,512
42772,0,5,512
42772,0,5,512
42772,0,5,512
42772,7.38333333330229,720,256
42772,0.016666666720994,15,64
42772,0.016666666546371,15,128
42772,0.033333333267365,5,256
42772,0.033333333267365,5,256
42772,0.016666666720994,5,256
42772,0,5,512
42772,0.016666666546371,5,512
42772,0.016666666720994,5,256
42772,0.033333333267365,15,128
42772,0.083333333430346,15,64
42772,0.249999999941792,15,32
42772,0.033333333267365,15,64
42772,0,15,128
42772,0,5,256
42772,0,5,512
42772,0.016666666546371,5,512
42772,0.016666666720994,5,256
42772,0.016666666720994,15,128
42772,0.033333333441988,15,64
42772,0,15,32
42772,0.016666666720994,15,32
42772,0,5,32
42772,0.016666666546371,1,32
42772,0,0,32
42772,0,0,32
42772,0,0,32
42772,0,0,32
42772,0,0,32
42772,0,5,32
42772,0.016666666720994,5,32
42772,0,5,32
42772,0,5,32
42772,0,120,32
42772,0.016666666720994,120,32
42772,0.199999999953434,120,32
42772,1.99999999988358,120,32
42772,0.016666666546371,1440,1024
42772,2.1166666665813,1440,1024
42772,0.033333333441988,5,256
42772,0.049999999988359,5,256
42772,0.033333333441988,2,128
42772,0,2,128
42772,0,2,256
42772,0.016666666720994,2,512
42772,0.016666666720994,2,128
42772,0.016666666546371,2,256
42772,0,2,512
42772,0.216666666674428,120,32
42772,1.76666666666279,120,32
42772,0.549999999871943,120,32
42772,0.016666666720994,1440,1024
42772,24,1440,1024
42772,0,5,32
42772,0,5,32
42772,0,5,32
42772,0,5,32
42772,0,5,32
42772,0,5,32
42772,0.016666666720994,5,32
42772,0,5,32
42772,0,15,128
42772,0.016666666720994,15,64
42772,0,5,32
42772,0,1,32
42772,0.016666666720994,15,128
42772,0,15,128
42772,0,15,128
42772,0,1,32
42772,0,15,128
42772,0,1,32
42772,0,1,32
42772,0,5,256
42772,0,1,32
42772,0.016666666720994,5,512
42772,0,1,32
42773,0.016666666720994,2,32
42773,0,2,32
42773,0,3,32
42773,0.016666666720994,3,32
42773,0,3,32
42773,0.016666666546371,3,64
42773,0,3,128
42773,0.016666666546371,3,256
42773,0,3,32
42773,0,3,32
42773,0,3,32
42773,0,3,32
42773,0.016666666720994,3,32
42773,0,3,32
42773,0,3,32
42773,0,3,32
42773,0.016666666720994,3,32
42773,0,3,32
42773,0,3,32
42773,0,3,32
42773,0,3,32
42773,0,3,32
42773,0.049999999988359,3,32
42773,0.049999999988359,3,32
42773,0.049999999988359,3,32
42773,0.033333333267365,3,32
42773,0.049999999988359,3,64
42773,0,5,128
42773,0.249999999941792,15,32
42773,0.250000000116415,15,32
42773,0.250000000116415,15,32
42773,0.249999999941792,15,64
42773,0.250000000116415,15,128
42773,0.249999999941792,15,32
42773,0.249999999941792,15,32
42773,0.249999999941792,15,32
42773,0.249999999941792,15,64
42773,0.250000000116415,15,128
42773,0.249999999941792,15,32
42773,0.249999999941792,15,32
42773,0.250000000116415,15,32
42773,0.249999999941792,15,64
42773,0.249999999941792,15,128
42773,0.016666666546371,5,256
42773,0.016666666720994,5,512
42773,0.266666666662786,20,32
42773,0.066666666709352,5,128
42773,0.049999999988359,5,256
42773,0.016666666546371,5,512
42773,0.083333333430346,20,32
42773,0.033333333441988,5,128
42773,0.016666666720994,5,256
42773,0,5,512
42773,0,5,32
42773,0.033333333267365,5,128
42773,0.016666666720994,5,256
42773,0.016666666720994,5,512
42773,0,20,32
42773,0.016666666720994,15,32
42773,0.016666666720994,15,128
42773,0.016666666546371,15,64
42773,0.016666666720994,1,512
42773,0.616666666581295,40,32
42773,0.049999999988359,3,32
42773,0.049999999988359,3,32
42773,0.033333333441988,3,32
42773,0.049999999988359,3,64
42773,0.033333333267365,3,128
42773,0.033333333441988,3,256
42773,0.049999999988359,3,512
42773,0.050000000162982,3,32
42773,0.049999999988359,3,32
42773,0.049999999988359,3,32
42773,0.049999999988359,3,64
42773,0.049999999988359,3,128
42773,0.049999999988359,3,256
42773,0.050000000162982,3,512
42773,0.049999999988359,3,32
42773,0.049999999988359,3,32
42773,0.049999999988359,3,32
42773,0.049999999988359,3,64
42773,0.049999999988359,3,128
42773,0.049999999988359,3,256
42773,0.049999999988359,3,512
42773,0.016666666720994,5,512
42773,0.016666666720994,5,256
42773,0.033333333441988,5,128
42773,0.016666666720994,5,512
42773,0,5,256
42773,0.016666666546371,5,128
42773,0.033333333267365,5,128
42773,0,5,256
42773,0,5,512
42773,0,3,32
42773,0,3,32
42773,0,3,64
42773,0,3,32
42773,0.016666666720994,3,32
42773,0,3,32
42773,0,3,64
42773,0.016666666720994,3,128
42773,0,3,256
42773,0.016666666720994,3,512
42773,0,3,32
42773,0.016666666546371,3,32
42773,0,3,32
42773,0,3,64
42773,0.016666666720994,3,128
42773,0.016666666720994,3,256
42773,0,3,512
42773,0,3,32
42773,0.033333333267365,3,32
42773,0,3,32
42773,0.033333333267365,3,64
42773,0,3,128
42773,0,3,256
42773,0.016666666546371,3,512
42773,0,2,32
42773,0,2,32
42773,0.016666666720994,2,32
42773,24,1440,512
42773,0.016666666720994,2,32
42773,0,2,32
42773,0,2,32
42773,0,2,256
42773,0.016666666720994,2,32
42773,0.016666666546371,2,32
